run_id,prompt_id,language,variant_type,base_prompt,response_tokens,timestamp
run_20260316T175410_eb5c4a5b,7,hi,base,who is the character edward scissorhands based on,64.0,2026-03-16T18:08:04.849921+00:00
run_20260316T175410_eb5c4a5b,7,hi,paraphrase,who is the character edward scissorhands based on,64.0,2026-03-16T18:08:05.661216+00:00
run_20260316T175410_eb5c4a5b,7,hi,instruction,who is the character edward scissorhands based on,64.0,2026-03-16T18:08:06.476904+00:00
run_20260316T175410_eb5c4a5b,7,hi,context,who is the character edward scissorhands based on,64.0,2026-03-16T18:08:07.291181+00:00
run_20260316T175410_eb5c4a5b,7,hi,short,who is the character edward scissorhands based on,64.0,2026-03-16T18:08:08.107431+00:00
run_20260316T175410_eb5c4a5b,8,hi,base,how many laps are in the indy 500,64.0,2026-03-16T18:08:08.916312+00:00
run_20260316T175410_eb5c4a5b,8,hi,paraphrase,how many laps are in the indy 500,64.0,2026-03-16T18:08:09.727272+00:00
run_20260316T175410_eb5c4a5b,8,hi,instruction,how many laps are in the indy 500,64.0,2026-03-16T18:08:10.539457+00:00
run_20260316T175410_eb5c4a5b,8,hi,context,how many laps are in the indy 500,64.0,2026-03-16T18:08:11.356272+00:00
run_20260316T175410_eb5c4a5b,8,hi,short,how many laps are in the indy 500,64.0,2026-03-16T18:08:12.164207+00:00
run_20260316T175410_eb5c4a5b,9,hi,base,when does the winner of the alabama senate race take office,39.0,2026-03-16T18:08:12.802332+00:00
run_20260316T175410_eb5c4a5b,9,hi,paraphrase,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:08:13.616136+00:00
run_20260316T175410_eb5c4a5b,9,hi,instruction,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:08:14.441508+00:00
run_20260316T175410_eb5c4a5b,9,hi,context,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:08:15.244480+00:00
run_20260316T175410_eb5c4a5b,9,hi,short,when does the winner of the alabama senate race take office,64.0,2026-03-16T18:08:16.051940+00:00
run_20260316T175410_eb5c4a5b,10,hi,base,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:08:16.857561+00:00
run_20260316T175410_eb5c4a5b,10,hi,paraphrase,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:08:17.668486+00:00
run_20260316T175410_eb5c4a5b,10,hi,instruction,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:08:18.482360+00:00
run_20260316T175410_eb5c4a5b,10,hi,context,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:08:19.301072+00:00
run_20260316T175410_eb5c4a5b,10,hi,short,when does clay get killed on sons of anarchy,64.0,2026-03-16T18:08:20.118962+00:00
run_20260316T175410_eb5c4a5b,11,hi,base,who played guitar on the monkees song valerie,64.0,2026-03-16T18:08:20.949604+00:00
run_20260316T175410_eb5c4a5b,11,hi,paraphrase,who played guitar on the monkees song valerie,64.0,2026-03-16T18:08:21.761520+00:00
run_20260316T175410_eb5c4a5b,11,hi,instruction,who played guitar on the monkees song valerie,64.0,2026-03-16T18:08:22.579716+00:00
run_20260316T175410_eb5c4a5b,11,hi,context,who played guitar on the monkees song valerie,54.0,2026-03-16T18:08:23.340643+00:00
run_20260316T175410_eb5c4a5b,11,hi,short,who played guitar on the monkees song valerie,64.0,2026-03-16T18:08:24.148584+00:00
run_20260316T175410_eb5c4a5b,12,hi,base,who sang the original version of red red wine,64.0,2026-03-16T18:08:24.964386+00:00
run_20260316T175410_eb5c4a5b,12,hi,paraphrase,who sang the original version of red red wine,64.0,2026-03-16T18:08:25.783033+00:00
run_20260316T175410_eb5c4a5b,12,hi,instruction,who sang the original version of red red wine,64.0,2026-03-16T18:08:26.590870+00:00
run_20260316T175410_eb5c4a5b,12,hi,context,who sang the original version of red red wine,64.0,2026-03-16T18:08:27.407888+00:00
run_20260316T175410_eb5c4a5b,12,hi,short,who sang the original version of red red wine,64.0,2026-03-16T18:08:28.246431+00:00
run_20260316T175410_eb5c4a5b,13,hi,base,who's face is on the $500 bill,64.0,2026-03-16T18:08:29.064969+00:00
run_20260316T175410_eb5c4a5b,13,hi,paraphrase,who's face is on the $500 bill,64.0,2026-03-16T18:08:29.912565+00:00
run_20260316T175410_eb5c4a5b,13,hi,instruction,who's face is on the $500 bill,64.0,2026-03-16T18:08:30.731050+00:00
run_20260316T175410_eb5c4a5b,13,hi,context,who's face is on the $500 bill,50.0,2026-03-16T18:08:31.443779+00:00
run_20260316T175410_eb5c4a5b,13,hi,short,who's face is on the $500 bill,64.0,2026-03-16T18:08:32.273869+00:00
run_20260316T175410_eb5c4a5b,14,hi,base,who has the most hat tricks in champions league,64.0,2026-03-16T18:08:33.082090+00:00
run_20260316T175410_eb5c4a5b,14,hi,paraphrase,who has the most hat tricks in champions league,64.0,2026-03-16T18:08:33.893375+00:00
run_20260316T175410_eb5c4a5b,14,hi,instruction,who has the most hat tricks in champions league,64.0,2026-03-16T18:08:34.702772+00:00
run_20260316T175410_eb5c4a5b,14,hi,context,who has the most hat tricks in champions league,64.0,2026-03-16T18:08:35.521328+00:00
run_20260316T175410_eb5c4a5b,14,hi,short,who has the most hat tricks in champions league,64.0,2026-03-16T18:08:36.348313+00:00
run_20260316T175410_eb5c4a5b,15,hi,base,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:08:37.188642+00:00
run_20260316T175410_eb5c4a5b,15,hi,paraphrase,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:08:38.001682+00:00
run_20260316T175410_eb5c4a5b,15,hi,instruction,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:08:38.811488+00:00
run_20260316T175410_eb5c4a5b,15,hi,context,when does the five nights at freddy's movie come out,26.0,2026-03-16T18:08:39.357475+00:00
run_20260316T175410_eb5c4a5b,15,hi,short,when does the five nights at freddy's movie come out,64.0,2026-03-16T18:08:40.160663+00:00
run_20260316T175410_eb5c4a5b,16,hi,base,where did the atacama desert get its name from,64.0,2026-03-16T18:08:40.994848+00:00
run_20260316T175410_eb5c4a5b,16,hi,paraphrase,where did the atacama desert get its name from,60.0,2026-03-16T18:08:41.780741+00:00
run_20260316T175410_eb5c4a5b,16,hi,instruction,where did the atacama desert get its name from,64.0,2026-03-16T18:08:42.598251+00:00
run_20260316T175410_eb5c4a5b,16,hi,context,where did the atacama desert get its name from,53.0,2026-03-16T18:08:43.363619+00:00
run_20260316T175410_eb5c4a5b,16,hi,short,where did the atacama desert get its name from,64.0,2026-03-16T18:08:44.171585+00:00
run_20260316T175410_eb5c4a5b,17,hi,base,what song was number one on august 30 1998,64.0,2026-03-16T18:08:44.987017+00:00
run_20260316T175410_eb5c4a5b,17,hi,paraphrase,what song was number one on august 30 1998,64.0,2026-03-16T18:08:45.791174+00:00
run_20260316T175410_eb5c4a5b,17,hi,instruction,what song was number one on august 30 1998,64.0,2026-03-16T18:08:46.600836+00:00
run_20260316T175410_eb5c4a5b,17,hi,context,what song was number one on august 30 1998,64.0,2026-03-16T18:08:47.429172+00:00
run_20260316T175410_eb5c4a5b,17,hi,short,what song was number one on august 30 1998,64.0,2026-03-16T18:08:48.243100+00:00
run_20260316T175410_eb5c4a5b,18,hi,base,who sang splish splash i was taking a bath,50.0,2026-03-16T18:08:48.966846+00:00
run_20260316T175410_eb5c4a5b,18,hi,paraphrase,who sang splish splash i was taking a bath,64.0,2026-03-16T18:08:49.790215+00:00
run_20260316T175410_eb5c4a5b,18,hi,instruction,who sang splish splash i was taking a bath,64.0,2026-03-16T18:08:50.613887+00:00
run_20260316T175410_eb5c4a5b,18,hi,context,who sang splish splash i was taking a bath,27.0,2026-03-16T18:08:51.168632+00:00
run_20260316T175410_eb5c4a5b,18,hi,short,who sang splish splash i was taking a bath,50.0,2026-03-16T18:08:51.876696+00:00
run_20260316T175410_eb5c4a5b,19,hi,base,has a host team ever won the memorial cup,62.0,2026-03-16T18:08:52.678468+00:00
run_20260316T175410_eb5c4a5b,19,hi,paraphrase,has a host team ever won the memorial cup,64.0,2026-03-16T18:08:53.487139+00:00
run_20260316T175410_eb5c4a5b,19,hi,instruction,has a host team ever won the memorial cup,64.0,2026-03-16T18:08:54.300472+00:00
run_20260316T175410_eb5c4a5b,19,hi,context,has a host team ever won the memorial cup,64.0,2026-03-16T18:08:55.108572+00:00
run_20260316T175410_eb5c4a5b,19,hi,short,has a host team ever won the memorial cup,64.0,2026-03-16T18:08:55.921595+00:00
run_20260316T175410_eb5c4a5b,20,hi,base,what is the tallest ride at kings island,64.0,2026-03-16T18:08:56.733449+00:00
run_20260316T175410_eb5c4a5b,20,hi,paraphrase,what is the tallest ride at kings island,64.0,2026-03-16T18:08:57.539178+00:00
run_20260316T175410_eb5c4a5b,20,hi,instruction,what is the tallest ride at kings island,64.0,2026-03-16T18:08:58.361193+00:00
run_20260316T175410_eb5c4a5b,20,hi,context,what is the tallest ride at kings island,64.0,2026-03-16T18:08:59.180945+00:00
run_20260316T175410_eb5c4a5b,20,hi,short,what is the tallest ride at kings island,64.0,2026-03-16T18:08:59.982181+00:00
run_20260316T175410_eb5c4a5b,21,hi,base,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:09:00.791422+00:00
run_20260316T175410_eb5c4a5b,21,hi,paraphrase,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:09:01.597655+00:00
run_20260316T175410_eb5c4a5b,21,hi,instruction,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:09:02.402549+00:00
run_20260316T175410_eb5c4a5b,21,hi,context,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:09:03.219730+00:00
run_20260316T175410_eb5c4a5b,21,hi,short,what are the three symbols for 1 2 and 3 in the mayan number system,64.0,2026-03-16T18:09:04.042824+00:00
run_20260316T175410_eb5c4a5b,22,hi,base,who controls the house robots in robot wars,64.0,2026-03-16T18:09:04.866844+00:00
run_20260316T175410_eb5c4a5b,22,hi,paraphrase,who controls the house robots in robot wars,64.0,2026-03-16T18:09:05.674935+00:00
run_20260316T175410_eb5c4a5b,22,hi,instruction,who controls the house robots in robot wars,64.0,2026-03-16T18:09:06.512816+00:00
run_20260316T175410_eb5c4a5b,22,hi,context,who controls the house robots in robot wars,64.0,2026-03-16T18:09:07.330372+00:00
run_20260316T175410_eb5c4a5b,22,hi,short,who controls the house robots in robot wars,64.0,2026-03-16T18:09:08.145230+00:00
run_20260316T175410_eb5c4a5b,23,hi,base,who sang there's no business like show business,64.0,2026-03-16T18:09:08.961660+00:00
run_20260316T175410_eb5c4a5b,23,hi,paraphrase,who sang there's no business like show business,64.0,2026-03-16T18:09:09.799760+00:00
run_20260316T175410_eb5c4a5b,23,hi,instruction,who sang there's no business like show business,64.0,2026-03-16T18:09:10.615280+00:00
run_20260316T175410_eb5c4a5b,23,hi,context,who sang there's no business like show business,44.0,2026-03-16T18:09:11.296566+00:00
run_20260316T175410_eb5c4a5b,23,hi,short,who sang there's no business like show business,64.0,2026-03-16T18:09:12.110383+00:00
run_20260316T175410_eb5c4a5b,24,hi,base,who does the world war 2 memorial honor,64.0,2026-03-16T18:09:12.925578+00:00
run_20260316T175410_eb5c4a5b,24,hi,paraphrase,who does the world war 2 memorial honor,64.0,2026-03-16T18:09:13.738728+00:00
run_20260316T175410_eb5c4a5b,24,hi,instruction,who does the world war 2 memorial honor,64.0,2026-03-16T18:09:14.573160+00:00
run_20260316T175410_eb5c4a5b,24,hi,context,who does the world war 2 memorial honor,64.0,2026-03-16T18:09:15.392272+00:00
run_20260316T175410_eb5c4a5b,24,hi,short,who does the world war 2 memorial honor,64.0,2026-03-16T18:09:16.213705+00:00
run_20260316T175410_eb5c4a5b,25,hi,base,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:09:17.028824+00:00
run_20260316T175410_eb5c4a5b,25,hi,paraphrase,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:09:17.841199+00:00
run_20260316T175410_eb5c4a5b,25,hi,instruction,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:09:18.689002+00:00
run_20260316T175410_eb5c4a5b,25,hi,context,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:09:19.504254+00:00
run_20260316T175410_eb5c4a5b,25,hi,short,which division of the and stimulates the secretion of hormones by the adrenal medulla,64.0,2026-03-16T18:09:20.363830+00:00
run_20260316T175410_eb5c4a5b,26,hi,base,how many seasons of pj masks are there,64.0,2026-03-16T18:09:21.181710+00:00
run_20260316T175410_eb5c4a5b,26,hi,paraphrase,how many seasons of pj masks are there,64.0,2026-03-16T18:09:22.021435+00:00
run_20260316T175410_eb5c4a5b,26,hi,instruction,how many seasons of pj masks are there,64.0,2026-03-16T18:09:22.838390+00:00
run_20260316T175410_eb5c4a5b,26,hi,context,how many seasons of pj masks are there,16.0,2026-03-16T18:09:23.314332+00:00
run_20260316T175410_eb5c4a5b,26,hi,short,how many seasons of pj masks are there,64.0,2026-03-16T18:09:24.125870+00:00
run_20260316T175410_eb5c4a5b,27,hi,base,where is times square located in new york city,64.0,2026-03-16T18:09:24.934931+00:00
run_20260316T175410_eb5c4a5b,27,hi,paraphrase,where is times square located in new york city,64.0,2026-03-16T18:09:25.752762+00:00
run_20260316T175410_eb5c4a5b,27,hi,instruction,where is times square located in new york city,64.0,2026-03-16T18:09:26.561815+00:00
run_20260316T175410_eb5c4a5b,27,hi,context,where is times square located in new york city,64.0,2026-03-16T18:09:27.371044+00:00
run_20260316T175410_eb5c4a5b,27,hi,short,where is times square located in new york city,64.0,2026-03-16T18:09:28.180083+00:00
run_20260316T175410_eb5c4a5b,28,hi,base,how many different types of hummingbirds are there,64.0,2026-03-16T18:09:28.987232+00:00
run_20260316T175410_eb5c4a5b,28,hi,paraphrase,how many different types of hummingbirds are there,64.0,2026-03-16T18:09:29.797141+00:00
run_20260316T175410_eb5c4a5b,28,hi,instruction,how many different types of hummingbirds are there,64.0,2026-03-16T18:09:30.613160+00:00
run_20260316T175410_eb5c4a5b,28,hi,context,how many different types of hummingbirds are there,64.0,2026-03-16T18:09:31.432342+00:00
run_20260316T175410_eb5c4a5b,28,hi,short,how many different types of hummingbirds are there,64.0,2026-03-16T18:09:32.257770+00:00
run_20260316T175410_eb5c4a5b,29,hi,base,where did ice age the movie take place,64.0,2026-03-16T18:09:33.071460+00:00
run_20260316T175410_eb5c4a5b,29,hi,paraphrase,where did ice age the movie take place,64.0,2026-03-16T18:09:34.102153+00:00
run_20260316T175410_eb5c4a5b,29,hi,instruction,where did ice age the movie take place,64.0,2026-03-16T18:09:34.920505+00:00
run_20260316T175410_eb5c4a5b,29,hi,context,where did ice age the movie take place,64.0,2026-03-16T18:09:35.756140+00:00
run_20260316T175410_eb5c4a5b,29,hi,short,where did ice age the movie take place,64.0,2026-03-16T18:09:36.583566+00:00
run_20260316T175410_eb5c4a5b,30,hi,base,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:09:37.404989+00:00
run_20260316T175410_eb5c4a5b,30,hi,paraphrase,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:09:38.214932+00:00
run_20260316T175410_eb5c4a5b,30,hi,instruction,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:09:39.059649+00:00
run_20260316T175410_eb5c4a5b,30,hi,context,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:09:39.880048+00:00
run_20260316T175410_eb5c4a5b,30,hi,short,historical and modern relationship between france and vietnam,64.0,2026-03-16T18:09:40.740131+00:00
run_20260316T175410_eb5c4a5b,31,hi,base,what temperature does water boil at in fahrenheit,18.0,2026-03-16T18:09:41.231690+00:00
run_20260316T175410_eb5c4a5b,31,hi,paraphrase,what temperature does water boil at in fahrenheit,54.0,2026-03-16T18:09:41.982107+00:00
run_20260316T175410_eb5c4a5b,31,hi,instruction,what temperature does water boil at in fahrenheit,19.0,2026-03-16T18:09:42.485975+00:00
run_20260316T175410_eb5c4a5b,31,hi,context,what temperature does water boil at in fahrenheit,18.0,2026-03-16T18:09:43.006196+00:00
run_20260316T175410_eb5c4a5b,31,hi,short,what temperature does water boil at in fahrenheit,19.0,2026-03-16T18:09:43.516255+00:00
run_20260316T175410_eb5c4a5b,32,hi,base,when did the redskins win the super bowl,64.0,2026-03-16T18:09:44.335450+00:00
run_20260316T175410_eb5c4a5b,32,hi,paraphrase,when did the redskins win the super bowl,64.0,2026-03-16T18:09:45.159793+00:00
run_20260316T175410_eb5c4a5b,32,hi,instruction,when did the redskins win the super bowl,64.0,2026-03-16T18:09:45.981666+00:00
run_20260316T175410_eb5c4a5b,32,hi,context,when did the redskins win the super bowl,64.0,2026-03-16T18:09:46.788907+00:00
run_20260316T175410_eb5c4a5b,32,hi,short,when did the redskins win the super bowl,64.0,2026-03-16T18:09:47.603524+00:00
run_20260316T175410_eb5c4a5b,33,hi,base,where did the term flea market come from,64.0,2026-03-16T18:09:48.418139+00:00
run_20260316T175410_eb5c4a5b,33,hi,paraphrase,where did the term flea market come from,64.0,2026-03-16T18:09:49.228160+00:00
run_20260316T175410_eb5c4a5b,33,hi,instruction,where did the term flea market come from,64.0,2026-03-16T18:09:50.043216+00:00
run_20260316T175410_eb5c4a5b,33,hi,context,where did the term flea market come from,64.0,2026-03-16T18:09:50.860631+00:00
run_20260316T175410_eb5c4a5b,33,hi,short,where did the term flea market come from,64.0,2026-03-16T18:09:51.675391+00:00
run_20260316T175410_eb5c4a5b,34,hi,base,they're creeping up on you stephen king,64.0,2026-03-16T18:09:52.492732+00:00
run_20260316T175410_eb5c4a5b,34,hi,paraphrase,they're creeping up on you stephen king,64.0,2026-03-16T18:09:53.305765+00:00
run_20260316T175410_eb5c4a5b,34,hi,instruction,they're creeping up on you stephen king,64.0,2026-03-16T18:09:54.116821+00:00
run_20260316T175410_eb5c4a5b,34,hi,context,they're creeping up on you stephen king,29.0,2026-03-16T18:09:54.690898+00:00
run_20260316T175410_eb5c4a5b,34,hi,short,they're creeping up on you stephen king,64.0,2026-03-16T18:09:55.504388+00:00
run_20260316T175410_eb5c4a5b,35,hi,base,who sings don't forget me when i'm gone,64.0,2026-03-16T18:09:56.320266+00:00
run_20260316T175410_eb5c4a5b,35,hi,paraphrase,who sings don't forget me when i'm gone,64.0,2026-03-16T18:09:57.136228+00:00
run_20260316T175410_eb5c4a5b,35,hi,instruction,who sings don't forget me when i'm gone,54.0,2026-03-16T18:09:57.880928+00:00
run_20260316T175410_eb5c4a5b,35,hi,context,who sings don't forget me when i'm gone,52.0,2026-03-16T18:09:58.612145+00:00
run_20260316T175410_eb5c4a5b,35,hi,short,who sings don't forget me when i'm gone,64.0,2026-03-16T18:09:59.424211+00:00
run_20260316T175410_eb5c4a5b,36,hi,base,who plays rory in my babysitters a vampire,64.0,2026-03-16T18:10:00.256681+00:00
run_20260316T175410_eb5c4a5b,36,hi,paraphrase,who plays rory in my babysitters a vampire,31.0,2026-03-16T18:10:00.854599+00:00
run_20260316T175410_eb5c4a5b,36,hi,instruction,who plays rory in my babysitters a vampire,64.0,2026-03-16T18:10:01.688141+00:00
run_20260316T175410_eb5c4a5b,36,hi,context,who plays rory in my babysitters a vampire,64.0,2026-03-16T18:10:02.504442+00:00
run_20260316T175410_eb5c4a5b,36,hi,short,who plays rory in my babysitters a vampire,64.0,2026-03-16T18:10:03.321575+00:00
run_20260316T175410_eb5c4a5b,37,hi,base,when is meredith going to have her baby,64.0,2026-03-16T18:10:04.143282+00:00
run_20260316T175410_eb5c4a5b,37,hi,paraphrase,when is meredith going to have her baby,64.0,2026-03-16T18:10:04.954023+00:00
run_20260316T175410_eb5c4a5b,37,hi,instruction,when is meredith going to have her baby,57.0,2026-03-16T18:10:05.716523+00:00
run_20260316T175410_eb5c4a5b,37,hi,context,when is meredith going to have her baby,50.0,2026-03-16T18:10:06.427773+00:00
run_20260316T175410_eb5c4a5b,37,hi,short,when is meredith going to have her baby,51.0,2026-03-16T18:10:07.153758+00:00
run_20260316T175410_eb5c4a5b,38,hi,base,who's leading the series in the stanley cup,64.0,2026-03-16T18:10:07.970770+00:00
run_20260316T175410_eb5c4a5b,38,hi,paraphrase,who's leading the series in the stanley cup,64.0,2026-03-16T18:10:08.808502+00:00
run_20260316T175410_eb5c4a5b,38,hi,instruction,who's leading the series in the stanley cup,64.0,2026-03-16T18:10:09.617537+00:00
run_20260316T175410_eb5c4a5b,38,hi,context,who's leading the series in the stanley cup,64.0,2026-03-16T18:10:10.457137+00:00
run_20260316T175410_eb5c4a5b,38,hi,short,who's leading the series in the stanley cup,64.0,2026-03-16T18:10:11.269285+00:00
run_20260316T175410_eb5c4a5b,39,hi,base,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:10:12.114092+00:00
run_20260316T175410_eb5c4a5b,39,hi,paraphrase,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:10:12.930155+00:00
run_20260316T175410_eb5c4a5b,39,hi,instruction,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:10:13.762630+00:00
run_20260316T175410_eb5c4a5b,39,hi,context,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:10:14.581844+00:00
run_20260316T175410_eb5c4a5b,39,hi,short,has anyone ever lost the tour de france on the last stage,64.0,2026-03-16T18:10:15.402181+00:00
run_20260316T175410_eb5c4a5b,40,hi,base,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:10:16.216223+00:00
run_20260316T175410_eb5c4a5b,40,hi,paraphrase,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:10:17.026173+00:00
run_20260316T175410_eb5c4a5b,40,hi,instruction,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:10:17.834113+00:00
run_20260316T175410_eb5c4a5b,40,hi,context,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:10:18.644020+00:00
run_20260316T175410_eb5c4a5b,40,hi,short,what land masses and bodies of water are located in the northern hemisphere,64.0,2026-03-16T18:10:19.452471+00:00
run_20260316T175410_eb5c4a5b,41,hi,base,who is our current chief minister of tamilnadu,56.0,2026-03-16T18:10:20.205987+00:00
run_20260316T175410_eb5c4a5b,41,hi,paraphrase,who is our current chief minister of tamilnadu,64.0,2026-03-16T18:10:21.055989+00:00
run_20260316T175410_eb5c4a5b,41,hi,instruction,who is our current chief minister of tamilnadu,62.0,2026-03-16T18:10:21.858679+00:00
run_20260316T175410_eb5c4a5b,41,hi,context,who is our current chief minister of tamilnadu,48.0,2026-03-16T18:10:22.591960+00:00
run_20260316T175410_eb5c4a5b,41,hi,short,who is our current chief minister of tamilnadu,39.0,2026-03-16T18:10:23.250367+00:00
run_20260316T175410_eb5c4a5b,42,hi,base,who played batman in the dark knight rises,64.0,2026-03-16T18:10:24.070156+00:00
run_20260316T175410_eb5c4a5b,42,hi,paraphrase,who played batman in the dark knight rises,64.0,2026-03-16T18:10:24.875171+00:00
run_20260316T175410_eb5c4a5b,42,hi,instruction,who played batman in the dark knight rises,36.0,2026-03-16T18:10:25.494352+00:00
run_20260316T175410_eb5c4a5b,42,hi,context,who played batman in the dark knight rises,30.0,2026-03-16T18:10:26.075325+00:00
run_20260316T175410_eb5c4a5b,42,hi,short,who played batman in the dark knight rises,64.0,2026-03-16T18:10:26.903275+00:00
run_20260316T175410_eb5c4a5b,43,hi,base,when was indiana jones and the last crusade filmed,56.0,2026-03-16T18:10:27.662543+00:00
run_20260316T175410_eb5c4a5b,43,hi,paraphrase,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:10:28.477843+00:00
run_20260316T175410_eb5c4a5b,43,hi,instruction,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:10:29.323213+00:00
run_20260316T175410_eb5c4a5b,43,hi,context,when was indiana jones and the last crusade filmed,26.0,2026-03-16T18:10:29.866970+00:00
run_20260316T175410_eb5c4a5b,43,hi,short,when was indiana jones and the last crusade filmed,64.0,2026-03-16T18:10:30.677293+00:00
run_20260316T175410_eb5c4a5b,44,hi,base,who played kathy on malcolm in the middle,64.0,2026-03-16T18:10:31.484219+00:00
run_20260316T175410_eb5c4a5b,44,hi,paraphrase,who played kathy on malcolm in the middle,64.0,2026-03-16T18:10:32.302483+00:00
run_20260316T175410_eb5c4a5b,44,hi,instruction,who played kathy on malcolm in the middle,63.0,2026-03-16T18:10:33.117018+00:00
run_20260316T175410_eb5c4a5b,44,hi,context,who played kathy on malcolm in the middle,64.0,2026-03-16T18:10:33.922613+00:00
run_20260316T175410_eb5c4a5b,44,hi,short,who played kathy on malcolm in the middle,64.0,2026-03-16T18:10:34.734970+00:00
run_20260316T175410_eb5c4a5b,45,hi,base,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:10:35.542498+00:00
run_20260316T175410_eb5c4a5b,45,hi,paraphrase,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:10:36.349803+00:00
run_20260316T175410_eb5c4a5b,45,hi,instruction,former world number one tennis player who coached roger federer in 2014,60.0,2026-03-16T18:10:37.139836+00:00
run_20260316T175410_eb5c4a5b,45,hi,context,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:10:37.954610+00:00
run_20260316T175410_eb5c4a5b,45,hi,short,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T18:10:38.767279+00:00
run_20260316T175410_eb5c4a5b,46,hi,base,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:10:39.586166+00:00
run_20260316T175410_eb5c4a5b,46,hi,paraphrase,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:10:40.402506+00:00
run_20260316T175410_eb5c4a5b,46,hi,instruction,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:10:41.222402+00:00
run_20260316T175410_eb5c4a5b,46,hi,context,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:10:42.028460+00:00
run_20260316T175410_eb5c4a5b,46,hi,short,who wrote scary stories to tell in the dark,64.0,2026-03-16T18:10:42.839568+00:00
run_20260316T175410_eb5c4a5b,47,hi,base,who plays coop in wet hot american summer,62.0,2026-03-16T18:10:43.641674+00:00
run_20260316T175410_eb5c4a5b,47,hi,paraphrase,who plays coop in wet hot american summer,64.0,2026-03-16T18:10:44.452370+00:00
run_20260316T175410_eb5c4a5b,47,hi,instruction,who plays coop in wet hot american summer,64.0,2026-03-16T18:10:45.267641+00:00
run_20260316T175410_eb5c4a5b,47,hi,context,who plays coop in wet hot american summer,45.0,2026-03-16T18:10:45.947525+00:00
run_20260316T175410_eb5c4a5b,47,hi,short,who plays coop in wet hot american summer,64.0,2026-03-16T18:10:46.766330+00:00
run_20260316T175410_eb5c4a5b,48,hi,base,how many chapters are in the book of james in the bible,38.0,2026-03-16T18:10:47.394847+00:00
run_20260316T175410_eb5c4a5b,48,hi,paraphrase,how many chapters are in the book of james in the bible,64.0,2026-03-16T18:10:48.211490+00:00
run_20260316T175410_eb5c4a5b,48,hi,instruction,how many chapters are in the book of james in the bible,20.0,2026-03-16T18:10:48.727962+00:00
run_20260316T175410_eb5c4a5b,48,hi,context,how many chapters are in the book of james in the bible,40.0,2026-03-16T18:10:49.376813+00:00
run_20260316T175410_eb5c4a5b,48,hi,short,how many chapters are in the book of james in the bible,64.0,2026-03-16T18:10:50.184956+00:00
run_20260316T175410_eb5c4a5b,49,hi,base,who sang theme song for star trek enterprise,64.0,2026-03-16T18:10:50.999385+00:00
run_20260316T175410_eb5c4a5b,49,hi,paraphrase,who sang theme song for star trek enterprise,64.0,2026-03-16T18:10:51.826244+00:00
run_20260316T175410_eb5c4a5b,49,hi,instruction,who sang theme song for star trek enterprise,64.0,2026-03-16T18:10:52.647813+00:00
run_20260316T175410_eb5c4a5b,49,hi,context,who sang theme song for star trek enterprise,64.0,2026-03-16T18:10:53.469359+00:00
